date,content,like_count,retweet_count,username,verified
2022-05-16 12:42:13+00:00,"BACK IN STOCK 😋

Body and Mind Botanicals 50mg CBD Cannabis Chocolate 😜

Flavours:
Dark Chocolate

Mint Dark Chocolate

Orange Dark Chocolate

THC Content&lt;0.2%
#cbdworldonline #BodyandMindBotanicals #CBD #chocolate #Chocolate #CBDchocolate #news 
https://t.co/V1htRREacz",0,0,CBD_Support_UK,False
2022-05-16 12:35:46+00:00,@Lindt or @AfterEightUKI ? Not sure which is the best chocolate in the world OR there is a third option #chocolate https://t.co/6pyPbSocSO,0,0,harisazmat1,False
2022-05-16 12:28:30+00:00,"Appreciate everything !!! 😊 😋
#snacks #foods #armynavy #burritos #churros #chocolate #armynavyfood #alibaba #eggpie #ricecrispies 
(6 photos) @armynavyburgerburrito https://t.co/AbvAHQNVQY",0,0,xandz34,False
2022-05-16 12:21:34+00:00,"Have you been to #hawaii?  @manoachocolate makes damn good #chocolate there.

From the only #cacao #madeinamerica.

Read @darkchocdaily now to find more great chocolate that is good for your brain, body, and planet.
https://t.co/RU1wGGjmJv",2,0,DarkChocDaily,False
2022-05-16 12:03:34+00:00,With #JoeBiden it's #chocolate or #vanilla or maybe #ButterPecan but never ever a twist or mix. https://t.co/JXs3Md4c4n,0,0,RonRonkmfa,False
2022-05-16 12:00:46+00:00,"Be more like chocolate on a Monday. 🍫

#foreverwallis #wallisfashion #chocolate #chocolatelover #chocolatequotes #chocolateoftheday #mondaymood https://t.co/pHyiCkYmHO",2,0,WallisFashion,False
2022-05-16 11:59:29+00:00,Delicious #sugarfree #oilfree #norefinedflour #chocolate cake recipe on #healthykadaihindi #youtube channel https://t.co/jAJleHf6WM https://t.co/mBPKbEmpbe,0,0,HealthyKadai,False
2022-05-16 11:58:00+00:00,Make brownie or blondie time even more tasty by eating it warmed up with a homemade chocolate spoon 😋 Add some to your next order. #brownies #blondies #chocolatespoons #homemade #localdelivery #postal #treatyourself #treatsomeone #chocolate #food #baking #yummytreat https://t.co/FRnxa3ozGz,0,0,alwaystimefora,False
2022-05-16 11:49:32+00:00,"Introducing KETO Raspberry Dill Pickle Disc

Includes raspberry white chocolate and dill pickle almonds.
•
•
•
#raspberry #keto #dillpickle #pickle #chocolate @ Bowling Green, Kentucky https://t.co/H3vLA8Ls9I",0,0,DripConfections,False
2022-05-16 11:47:48+00:00,@destroi1800 @SWE_Motorizer @groovesvillewkd @NinafromFinland @chimPENzeee @MoroskyKatie @Demoffola @nottco @BingfromKiddy @ricksaints76 @garethmhb1960 @witz71 @raminblack1 @ACrossHammer @john_jakester @myunionjakk @Tigers_babe2006 @JurgenTriebel @DamageCase1979 @pissedbear @Axis7173 @storrmin571 @Segregates_band @hansfjp @KC1_World_Music @Guerrerametal @MoiraSouter @Daisy_D_Heria @LemmiumMetal @MotorheadPhil @Punxvillan @officialslimjim @Mark_Duffy1 @ticklemebeard @ohtaximan @Barg_oed @aleckan75 @Woods68Allan @eamonnbolger2 @dereek1969 @eoinlawlor666 @FreewindR @FuelCardiff @clutchofficial @myMotorhead @AndySicky Happy #MotorheadMonday everyone! Today Snaggletooth is eating hot cross bun chocolate! #FeedingThingsToSnaggletooth #chocolate https://t.co/2L8s8Sa8rk,6,1,evisceratedpand,False
2022-05-16 11:38:57+00:00,Cookie dough is life 😋 😍 #cookie #chocolate #saltedcaramel #sweet https://t.co/mChkcAfQZW,0,0,emmajane72,False
2022-05-16 11:29:28+00:00,"🤗Imagine buying 20 Mini bars...but this time you pay the equivalent of 10!😍
⭐https://t.co/wUybp7jIZg⭐

#pacari #chocolate #veganuk #vegan #spring #fairtradechocolate #sustainablechocolate #pacarichocolate #organicchocolate #organicvegan #feedfeedchocolate #veganchocolate https://t.co/LA3vJfsxru",5,4,PacariUK,False
2022-05-16 11:28:52+00:00,People ask me what I want for my birthday and all I want is this suitcase that @mms_ire tweeted in 2014 or 2015! C'mon @mmschocolate @mmsuk @mms_ire @MMsWorldStores help me get one PLEASE!!🙏 #MAndMsSuitcase #MMS #Suitcase #Chocolate #Sweets #MyFaveChocolate #HelpMeGetThisPlease https://t.co/cEcx8CjCpt,1,0,Marky3330,False
2022-05-16 11:16:07+00:00,Mint #Chocolate Bath Bomb with Sea Salt and Epsom Salt. Fun #BirthdayGifts  #chocolatelover https://t.co/u9udtpdUzW https://t.co/tyGgI3cL9g,0,0,herabyhera,False
2022-05-16 11:10:07+00:00,Theo dark #chocolate with salted black licorice https://t.co/tqyLSioMyT,0,0,mcccxxv,False
2022-05-16 11:03:25+00:00,"I'd be lying to you if I said that I wouldn't just eat the peanut butter mousse filling of this pie with a spoon and move on with my day.

Recipe ▸ https://t.co/eBmnH3r8QE

#PeanutButterPie #chocolate #PeanutButter https://t.co/1EEFfgBo5j",1,1,slumberscones,False
2022-05-16 11:00:07+00:00,#Chocolate #Banana #Muffins are a delicious #snack or #breakfast treat. #recipe #chocolatechip https://t.co/5ZwIaUy1Q5,1,1,sugarspicefam,False
2022-05-16 10:56:01+00:00,"You know, it's that old fashioned seeing how to how to qualify before you personally feel like you know, oh my god Max is a good designer $T #words #life #chocolate $SONY #nft",1,0,40dollarbutton,False
2022-05-16 10:42:39+00:00,"FACTS!!
Ghanaian #Cocoa #Farmers are paid in Gh¢ even though their #CocoaBeans are sold by @ghcocobod in US$. A campaign that focuses on world market price increase &amp; not the producer price only puts money into the pocket of #government #elites
#Chocolate https://t.co/P09EfiOiGm",4,0,asamoahpeters,False
2022-05-16 10:36:02+00:00,"You’re not going to wanna come off as pushy, you’re not going to want to come off as pushy, okay #adventure #party $AMC $SAVE #chocolate",1,0,40dollarbutton,False
2022-05-16 10:33:22+00:00,"Chocolate Lover, Chocolate Dish Drying Mat, Chocolate Therapy, Kitchen Art, Coffeepot Mat, https://t.co/Tt84QxEqG8 #chocolate
#Coffeemats https://t.co/UoPXyfyLqK",0,0,HandbagsByDyana,False
2022-05-16 10:27:58+00:00,"Okay @McVities hear me out! Your chocolate digestive biscuits, but with these instead of regular milk chocolate.

Am I hired?

#mcvities #chocolate #biscuits https://t.co/LU5DI1epxo",0,0,FacefulofBeard,False
2022-05-16 10:20:54+00:00,"ahhhh sugar cookies are so good, I made some cut out ones of hearts, stars and some dinosaurs for mothers day :&gt;

#baking #cookies #sugar #food #dessert #mothersDay #cooking #chocolate #vanilla #treat #treatyourself #tasty #sweet #dinosaur #heart #star https://t.co/5YqmwURvOV",2,0,1Cypris,False
2022-05-16 10:19:05+00:00,"Starting off this week making a 70% Dark Chocolate.

We usually do the Kambuzi &amp; Rock Salt Combo. But what would you like us to try adding to the dark chocolate?

#chocolate #cocoa #grownandcraftedinmalawi https://t.co/sN2yPFhPWF",20,4,KwanzaCocoa,False
2022-05-16 10:19:01+00:00,"And people are going to be most excited by you, they’re gonna talk with you #fitnessmotivation #yoga #sport #chocolate #streetstyle",0,0,40dollarbutton,False
2022-05-16 10:10:05+00:00,"For the #firsttime, sea sponges off #NewZealand's southern #coast have been discovered bleached bone-#white as a #result of #severe #water temperatures.

The #sponges, which are generally a rich #chocolate #brown, were bleached at more than a dozen https://t.co/rYccJbE3Sy",0,0,ReddySalina,False
2022-05-16 10:05:05+00:00,"📢We would like to share great news with you! We have new delicious ice cream for you to try out from various brands! 😋🍦
⚡ You can also contact us and order for various flavors at 👉 info@eu-brands.de
#eurobrands #wholesaler #chocolate #icecream #sweet #tasty #new #dessert https://t.co/j20zCIm0AH",1,0,EurobrandsGroup,False
2022-05-16 10:01:28+00:00,"Whoever decided to mix fruit, nuts and chocolate did us all  a favour 😋

Try our Chunky Chocolate Bars today!

https://t.co/rCJFBuX50n

#organicchocolate #chocolatier #fairtradechocolate #chocolate #darkchocolate #luxurychocolate #veganchocolate #cocoaloco #chocolatefactory https://t.co/kVpvraO5Iy",5,1,cocoalocochoc,False
2022-05-16 09:59:17+00:00,Chocolate tips @CurbishleyCarly @BritishMoths @ukmoths @savebutterflies #chocolate #tip #CHESHIRE #knutsford #moths #MothsMatter 14/5/22 #photography https://t.co/oskBoNNtRy,2,3,CurbishleyCarly,False
2022-05-16 09:55:17+00:00,"For those with sweet tooth here in #UAE , renowned chefs from around the world opened Salon du Chocolat at Galeries Lafayette Gourmet in #Dubai Mall, an exhibition intended for #chocolate enthusiasts around the world. https://t.co/47B58E2xsn",1,0,savva_eliaa,False
2022-05-16 09:51:17+00:00,"Review - @NMBCo Death Star Ep II

https://t.co/zlTMb1rd8g

#NorthernMonk #Northern #Monk #DeathStarEpII #DeathStar #Death #Star #ImperialStout #Imperial #Stout #Chocolate #Peanut #Caramel #CraftBeer #Craft #Beer #QuaftBeer https://t.co/D4bODBlJXG",2,1,QuaftBeer,False
2022-05-16 09:49:42+00:00,"OMG 😱 CHOCOLATE, HAZELNUT TART RECIPE WITH CHEWY SALTED CARAMEL (How to Make) https://t.co/B4Bz43zjy3 via @YouTube #chocolate #dessert #saltedcaramel #yummy #tasty #recipechannel #cookingchannel #cookingyoutube #recipe #tart #food https://t.co/dm53mUbOeq",3,1,PinchOfMint,False
2022-05-16 09:48:04+00:00,The issue has been true for #chocolate for some time. Supermarket chocolate is only cheap because there are very real hidden costs paid by farmers (and landscapes). We need to revalue our relationship with food in a way that's equitable for all. https://t.co/2FXckTLzd8,6,4,CocoaRunners,False
2022-05-16 09:41:15+00:00,Individually we may all be one drop. But together we are one ocean ~ 🌱🤝🌍 #fairtrade #sweets #yummy #chocolate #monday #motivation https://t.co/rC3XMwZ6OT,0,0,littlecocomade1,False
2022-05-16 09:34:13+00:00,"🇺🇸 Why Italy's 'king of chocolate' is so delicious

As Italians say, ""one chocolate calls for another,"" and when it comes to #gianduiotto #chocolate, it's hard to resist the temptation to eat the whole lot, no matter what size they are.

Read More: https://t.co/YA9XbfpKaT",0,0,CDPrize,False
2022-05-16 09:27:30+00:00,"Have you checked out the blog tab on our website. Go on, you know you want to 😊 #supportsmallbusiness #Website #blog #chocolate #workshops #hertsbedsbucks https://t.co/DypYt04juG",2,0,Choc_work,False
2022-05-16 09:18:55+00:00,"Will you be celebrating The Queen’s Platinum #Jubilee in June?

With family and friends or with your team at work? This is the perfect opportunity for a bit of personalisation!

You can choose from two sizes of delicious bar &amp; then add your own special message 💜

#chocolate https://t.co/h7qyF4KNYq",2,0,AboutTheWrapper,False
2022-05-16 09:14:07+00:00,"Reeses peanut butter cup &amp; white chocolate blondie, now in the counter! #reeses #reesespeanutbuttercups #whitechocolate #chocolate #blondie #cake #homemade #bakery #shop #shoplocal #food #harrogate #yorkshire #coldbathroad #mannabakeryharrogate https://t.co/cwsz3TOO5z",2,0,mannaharrogate,False
2022-05-16 09:10:50+00:00,"It’s my father-in-law’s birthday today! He turned 79! I made him a chocolate cake to commemorate the occasion!
.
.
.
#birthday #cake #birthdaycake #chocolate #chocolatecake #baking #homemade https://t.co/3J1j3sqp2V",0,0,eddieyong81,False
2022-05-16 09:10:41+00:00,"🍫Interested to know how to produce chocolate by using this new method? Read here: https://t.co/Vac22cGU52

#chocolate #fermentation #innovation #sustainability #agriculture #agritech #technology",0,0,iaas_sg,False
2022-05-16 09:00:18+00:00,THIS OR THAT: CHURROS vs. CHOCOLATE OOZE MUD CAKE! 🍫🍦 Let us know in the comments and tag your friends to compare their answers! #BurritoBar #ModernMexican #ThisorThat #Churros #ChocolateOozeMudcake #Chocolate #Desserts https://t.co/tWQT3PrqgP,0,0,burritobar,False
2022-05-16 09:00:02+00:00,"There some amazing opportunities for #CraftChocolate enthusiasts to take #European holidays which involve some #ChocolaTourism.
Read some of our suggestions for #chocolate visits you can make this summer: https://t.co/XfpC6Trup4",5,0,CocoaRunners,False
2022-05-16 08:57:33+00:00,"Start your week off with one of our Deluxe Hot Chocolates 😍

Also don’t forget to pick up one of our Loyalty Cards ✨

#thespahotel #saltburn #hotchocolate #thespabythesea #chocolate #deluxehotchocolate https://t.co/kWBKMdIRJ8",0,0,TheSpaSaltburn,False
2022-05-16 08:48:27+00:00,"Amazon Ain’t Got Shit on My Delivery

#onyeonitsha #adaonitsha #chicagogirl #chocolate #igbo #naijathings #naijagirlskillingit #naijababe #pressure ##onitsha #nigeria @ Onitsha, Anambra State https://t.co/GHKKlp0zkK",0,0,JENuine_Draft,False
2022-05-16 08:48:23+00:00,Historic #ThomasCup Triumph - #Indian men's #badminton team created history when they upset 14-time #champions and holders #Indonesia 3-0 to clinch their first ever #ThomasCup2022  title in #Bangkok on Sunday. #Campco #CampcoChocolate #Chocolate #ThomasCupOnSports18 https://t.co/KX0uTTFzJN,3,0,campcochocolate,False
2022-05-16 08:46:13+00:00,"We had a great time discussing research on #fats, #surfactants, #proteins and enjoying #chocolate😋last week at the AOCS meeting. Do not hesitate to contact us if we did not have the opportunity to meet up there. https://t.co/PtcO4LXflt",5,1,XenocsNews,False
2022-05-16 08:44:33+00:00,"#Confectionery Market Report focuses on the Confectionery #development in the United States

https://t.co/JsO6LZyaBY 

#sugarconfectionery #sweetfood #chocolate #businessconsultant #consulting https://t.co/f3uTFIHhnY",0,0,KedsOf,False
2022-05-16 08:42:51+00:00,"*Happy Buddha Purnima* - #Buddha #Purnima (also known as #BuddhaJayanti, also known as his day of #enlightenment - #BuddhaPurnima , #BuddhaPournami ) #Campco #CampcoChocolate #Chocolate https://t.co/XljYNOStse",4,0,campcochocolate,False
2022-05-16 08:30:26+00:00,"A late order for Harry Potter #birthday #cupcakes! 
A mix of #chocolate, #vanilla &amp; #lemon. All sponge ingredients #organic, everything #glutenfree. Toppers from @Culpitt_Ltd, #vegan chocolate beans from @pipocavegan, bronze sugar crunch from @waitrose 
#freefrom #coeliacfriendly https://t.co/s6dQUajuMe",1,0,Marnie_Cakes,False
2022-05-16 08:28:44+00:00,Henley Bridge Ingredients offers industry inspiration with special chocolate and bakery recipes marking Queen Elizabeth II's Platinum Jubilee @HBIngredients #confectionery #PlatinumJubilee #chocolate #celebrations #recipes #confectioneryproduction #UK....https://t.co/H9hdQQUXxv https://t.co/D50Upo3glF,4,3,confectionprod,False
2022-05-16 08:17:01+00:00,"Called emailing, same thing $T #words #life #chocolate $SONY #nft",0,0,40dollarbutton,False
2022-05-16 08:14:32+00:00,"#WHITECHOCOLATE INFUSED WITH #GOJIBERRY🍫

#Wolfberry, also known as Goji Berry, is native to China. It has been eaten for generations in the hope of living longer through its high antioxidant, potassium, and mineral content❤️

A #magical #chocolate bar for your little ones 👶👧 https://t.co/wGroDstBxr",2,0,TheWizardsMagic,False
2022-05-16 08:03:38+00:00,"A massive thank you to all parents and carers that attended year 3 Egypt's fabulous finish assembly on Friday. We loved sharing what we know about the Ancient Maya and we hope you enjoyed the chocolates! 
#ancientmaya #chocolate #history https://t.co/T338pEM5Fu",6,0,Carlton_MillsPS,False
2022-05-16 07:53:41+00:00,"Almond &amp; Rose!

A heavenly combination to fall for…
#cocoaheist #chocolate #vegan #almond&amp;rose https://t.co/vwGcJFhIgP",2,0,CocoaHeist,False
2022-05-16 07:43:01+00:00,You've got to deliver that promise #adventure #party $AMC $SAVE #chocolate,0,0,40dollarbutton,False
2022-05-16 07:42:22+00:00,"Our guest on #Chocolate Chats/insta live this week is Philipp Kaufmann, Founder of the incredible @Original_Beans 👇 https://t.co/ef6PvR8ULY",2,0,amelia_rope,False
2022-05-16 07:15:38+00:00,"On the sacred day of Buddha Purnima, Gaia wishes happiness and prosperity to all and pledges to serve and preserve purity in each of its products.

#buddhapurnima #festive #vibes #milkandghee #present #gaia #raipur #celebration
#milk #food #dairy #chocolate #cow #foodie #yummy https://t.co/13J9p3221a",0,0,DairyGaia,False
2022-05-16 06:22:53+00:00,"Reality is like a fruitcake; pretty enough to look at but with all sorts of nasty things lurking just beneath the surface.
#fruitcake #cake #birthdaycake #chocolatecake #cakes #fruit #cakedecorating #cakesofinstagram #baking #chocolate #fruits #yummy #homemade #dessert #cakes https://t.co/zFi8wgUaSX",0,0,BakeSquare,False
2022-05-16 06:02:58+00:00,"Cake Crush! New Born Cakery! Special Peppa Pigs Theme Cakes..! Theme Based Home Decoration for Birthday, Anniversary, Surprise Events etc.,
Feel the Real Deliciousness!
Contact: +91- 96500 37173, 89202 31915
#cakedecorating #cakes #birthdaycake #chocolate #food #dessert https://t.co/0iIIhVlnpS",0,0,cakecrushdelhi,False
2022-05-16 06:00:47+00:00,"Happy Buddha Purnima! 🙏🙏
~made with chocolate balls 
#BuddhaPurnima2022 
#Buddha 
#Budhpurnima 
#art 
#chocolate 
#ArtistOnTwitter 
#drawing https://t.co/lC13EVBUUE",3,0,iamnatureseeker,False
2022-05-16 06:00:07+00:00,"We’re the original #veganchocolate producers, with over 40 years’ experience in manufacturing #dairyfree chocolate. Calling all professionals - if you’re like us with a passion for #chocolate, we have just what you’ve been searching for. #topveganchefs #veganfood #B2B #plantbased https://t.co/vIL9U0sceP",0,0,vegan_chocolat,False
2022-05-16 05:59:43+00:00,"MAY SUBSCRIPTION BOX LAST CALL! 🍫💎 You can still get your hands on this Dark/Milk subscription box by ordering by May 20th. 😋⁠  
⁠
#chocolate #beantobar #craftchocolate #finechocolate #artisanchocolate #gourmet #finedining #finefood #wellington #aotearoa #newzealand https://t.co/1RAtuR9R50",3,1,beantobar_nz,False
2022-05-16 05:37:58+00:00,#Singles and #couples in #NewYorkCity are putting on their best outfits to dazzle at this sensational evening soirées of #love &amp; #rnb #hiphop Ticket sales are limited https://t.co/OfbUeXk2my @Randbreloaded #BreakingNews #news #gift #NewYork ❤️❤️❤️ #romance #rose #Chocolate https://t.co/jQN9RMwUSG,4,5,Randbreloaded,False
